"Hsim.con" "Hsim.nocon"
"184" 0.133938416545368 0.0773654735998658
"185" 0.12873961424516 0.0729796525760363
"186" 0.124917851137438 0.0728403332111275
"187" 0.123579139476207 0.0718266680460837
"188" 0.121768863438656 0.0709754005545943
"189" 0.120163941320656 0.0702243706435763
"190" 0.121178943455068 0.0720160814193343
"191" 0.122495720492305 0.0719461973607891
"192" 0.123715775126679 0.0732026857117118
"193" 0.128328092609774 0.0767512614956422
"194" 0.13004132262434 0.0753594010425407
"195" 0.12365850315141 0.069898736045505
"196" 0.120664746931595 0.0715013118260078
"197" 0.122756446343513 0.0725175673614607
"198" 0.121889134422674 0.0708253410690374
"199" 0.120398461178814 0.0707596324222036
"200" 0.119911775062342 0.0704406407132382
"201" 0.118922780991325 0.0697911146995654
"202" 0.11861725428451 0.0701117200191406
"203" 0.121249002092205 0.0725648600308393
"204" 0.12434272087799 0.0736007662257922
"205" 0.125448891585288 0.073681621305122
"206" 0.125576032899854 0.0735978825883638
"207" 0.12782094346069 0.0758228382277027
"208" 0.130805961493702 0.076853567141469
"209" 0.128228123424881 0.0732183651296744
"210" 0.12185250314777 0.0697787482643724
"211" 0.117934210808635 0.0689101731197385
"212" 0.120662650929437 0.0726363574361344
"213" 0.12252548811862 0.0715303083207972
"214" 0.126444954405466 0.0762909582365633
"215" 0.125389844241132 0.0712135346808334
"216" 0.120750742523925 0.0706092642323754
"217" 0.121950439230744 0.0725040154369625
"218" 0.122960666547743 0.0720063113048049
"219" 0.125496186099039 0.0749118392815654
"220" 0.124634887634635 0.0715867984676145
"221" 0.123839395479093 0.0734421321676833
"222" 0.12387087885592 0.0720125142313581
"223" 0.124305288722128 0.0735916295935351
"224" 0.122641019603549 0.0706424706987984
"225" 0.122502745420067 0.0729424795155559
"226" 0.126872696104274 0.0755079181133908
"227" 0.126248738487135 0.0726233373755164
"228" 0.126010403926568 0.074653768678866
"229" 0.129326886131701 0.0763239005276249
"230" 0.131376174673849 0.0768481305842477
"231" 0.124480860993906 0.0693601945499551
"232" 0.121516879056537 0.0726465708877393
"233" 0.12252473051933 0.07124083953617
"234" 0.119510643203362 0.0694042749912452
"235" 0.119820673461236 0.071393575112462
"236" 0.116540278416277 0.066606826130784
"237" 0.114000893455052 0.0681412011178238
"238" 0.114029261207256 0.067210070339979
"239" 0.113149796881399 0.0672381679294828
"240" 0.11333389956395 0.0675747615346374
"241" 0.116952544866025 0.0710327312314464
"242" 0.119084070171537 0.070262930985735
"243" 0.118981278299168 0.0706059575537342
"244" 0.122775919998719 0.0740434635061609
"245" 0.126335193599414 0.0745683894295333
"246" 0.126689237416643 0.0741622136780299
"247" 0.123984709147244 0.0715940042608843
"248" 0.123534782508293 0.0732261374982118
"249" 0.123844847945548 0.0722304506299131
"250" 0.123505748053783 0.0726630665597271
"251" 0.123848209029743 0.072665501022057
"252" 0.123410431161928 0.0722063067916189
"253" 0.119909771785117 0.0690881971409156
"254" 0.11765234817888 0.0695133193741747
"255" 0.120468235868717 0.0721879962425218
"256" 0.121251019973891 0.0707853299202584
"257" 0.120822810048029 0.0714494922307711
"258" 0.122535963305418 0.0726457527639997
"259" 0.123252925722225 0.0723147124580859
"260" 0.122166052270198 0.0714173675595554
"261" 0.123910776602682 0.0738984832039271
"262" 0.121899775277064 0.0698034445628245
"263" 0.118054977698364 0.0693012656563057
"264" 0.120239264814595 0.0721104486053001
"265" 0.124900512042351 0.0745022408442648
"266" 0.126927060550659 0.0743794636556922
"267" 0.127462775453921 0.0748156902187428
"268" 0.127875407398297 0.0747528156963616
"269" 0.127995736862208 0.0748279550823972
"270" 0.127420034088671 0.0741304075874694
"271" 0.126267061917033 0.0735260110463326
"272" 0.124491566975816 0.0722766063144867
"273" 0.121073275823244 0.0699570906972975
"274" 0.119248856703765 0.0702013881886139
"275" 0.119137702867518 0.0700849582148972
"276" 0.121627293502101 0.072782509448113
"277" 0.12648060886627 0.075423847914883
"278" 0.128448300404796 0.0750175226856209
"279" 0.123605498154551 0.0702956466508302
"280" 0.121483325083136 0.0720995580682696
"281" 0.119242215151276 0.0685511535828825
"282" 0.116456785457702 0.0687828872275351
"283" 0.115751410103295 0.0681348937671893
"284" 0.116054773579452 0.0691310971127738
"285" 0.114768957745893 0.067150251041177
"286" 0.115378798273863 0.0695002059981425
"287" 0.119857898433477 0.0721583924249237
"288" 0.123111188013911 0.0730751882941283
"289" 0.122224549419755 0.0711848050559649
"290" 0.1234297399718 0.0738168819204228
"291" 0.122355185988327 0.0704976672984273
"292" 0.122484384922329 0.0732637175343665
"293" 0.125848079455319 0.0743792590711834
"294" 0.124808018490389 0.0722411666912896
"295" 0.119672600840982 0.0687858968435383
"296" 0.116894585612597 0.0690075946136897
"297" 0.116351510807064 0.0685204279516136
"298" 0.115783337622713 0.0684990067160796
"299" 0.115751170391922 0.0686243628468695
"300" 0.116671888931158 0.0695424888570084
"301" 0.114002913688062 0.066157653645582
"302" 0.112556426747894 0.0676033709742553
"303" 0.113355673783714 0.0674277647000707
"304" 0.116566534540505 0.0708474548094724
"305" 0.121560993667002 0.0729724284990472
"306" 0.121099965104883 0.0704600081427779
"307" 0.122271619941275 0.073498707712536
"308" 0.126067528615681 0.0746915300131815
"309" 0.12666161290553 0.0740146129654367
"310" 0.123778135315345 0.0714887390988868
"311" 0.121632762892171 0.0714075424196908
"312" 0.116786109110452 0.0667239954729202
"313" 0.116650494131268 0.070626905596433
"314" 0.119753745729973 0.0707492922431418
"315" 0.119839679505564 0.0706702195192238
"316" 0.121356335874971 0.0722447775062797
"317" 0.12444911141717 0.0739899626561274
"318" 0.123841330046 0.0717759739858317
"319" 0.122399917099245 0.0720438976996437
"320" 0.122862928816659 0.0723203595108733
"321" 0.124020515235207 0.0732272730871588
"322" 0.125039125280159 0.0734450648130022
"323" 0.126354770861829 0.0744990731473853
"324" 0.128067372037458 0.0752562043766172
"325" 0.12969518066085 0.0761352915565956
"326" 0.127670204371288 0.0732575828380884
"327" 0.125091972683786 0.0730122686114074
"328" 0.12289375628571 0.0711285011935942
"329" 0.121585721102253 0.071475882577045
"330" 0.123475529684368 0.0732225531934718
"331" 0.126119485111042 0.0744448218856165
"332" 0.128185328785531 0.0754083104061029
"333" 0.126950351314899 0.0732531900839773
"334" 0.125084301146762 0.0731085462454462
"335" 0.12474321804905 0.0729575447117419
"336" 0.124233707984025 0.0726059977384013
"337" 0.120548778251163 0.0692482962818869
"338" 0.120955460833488 0.0725541602677238
"339" 0.124570925317553 0.0735940264531466
"340" 0.125908319039494 0.0739653396747139
"341" 0.124744966708485 0.0723984262347196
"342" 0.123925271752068 0.0728425057378802
"343" 0.124047702529613 0.072641299242811
"344" 0.122065330802101 0.0708218177925986
"345" 0.122176741950899 0.0724956285097602
"346" 0.122745673363653 0.0717621052681765
"347" 0.123769053662313 0.0733701092836921
"348" 0.120569817484149 0.0688372150076008
"349" 0.116466668310002 0.0685129230367528
"350" 0.11660314412123 0.0691873188521523
"351" 0.116871666503565 0.0690470939530234
"352" 0.117119786655795 0.0694926727713474
"353" 0.119972387324951 0.0720416846761436
"354" 0.121053201576373 0.0709614459332419
"355" 0.121246415669821 0.0719152657759449
"356" 0.121381599230181 0.0712207685059814
"357" 0.122537665470236 0.0728810926234771
"358" 0.125897429701899 0.0748145710290445
"359" 0.125602387973738 0.0727382174219058
"360" 0.123745044360761 0.0724528573059204
"361" 0.124104335496094 0.0730764976788185
"362" 0.122382826249723 0.0708311807177203
"363" 0.122038260257632 0.0723618612948524
"364" 0.127216932437647 0.0763616255706542
"365" 0.13195566699103 0.0776509934287057
"366" 0.129051190577152 0.0733842956284521
"367" 0.121390231235825 0.0691471948626149
"368" 0.11691524419582 0.0684084265113125
"369" 0.117613228815048 0.0700415146866513
"370" 0.119979319050864 0.0712449854215004
"371" 0.12173732557981 0.0720313693747955
"372" 0.121853833247125 0.0714530907358874
"373" 0.122099873446389 0.072136457783813
"374" 0.123403546147408 0.0728640874148686
"375" 0.121006254088956 0.0697971290013598
"376" 0.116772350423385 0.0681061137002737
"377" 0.113447734682493 0.066389849131292
"378" 0.113581559857764 0.0681998666620056
"379" 0.117566367784585 0.0709052420516316
"380" 0.118065907594992 0.0691390304461192
"381" 0.116712892034969 0.0691579251793794
"382" 0.115692778530304 0.0681796483414076
"383" 0.114591017790519 0.067940535944789
"384" 0.110061206047614 0.0637103003580531
"385" 0.108783898519523 0.0661515378028684
"386" 0.111285989557002 0.066965392983982
"387" 0.111691367105106 0.0667532753757556
"388" 0.110162915125295 0.0654335821263249
"389" 0.113142717389744 0.0696037407878934
"390" 0.119357488694835 0.0723654384779066
"391" 0.122799339008537 0.0731534779894325
"392" 0.119684678476146 0.0689689757004941
"393" 0.117311601369601 0.0698835927411033
"394" 0.119123548261452 0.0710182483551268
"395" 0.121974596213118 0.0728521904893043
"396" 0.123079444252949 0.0722737739639032
"397" 0.122191921682754 0.0716801577522886
"398" 0.120671019890238 0.0705863734795365
"399" 0.117910298247164 0.0687377942655515
"400" 0.115573599966567 0.068034405270348
"401" 0.116410187686719 0.0696320241549613
"402" 0.12303906251352 0.0750443673826204
"403" 0.12565201741244 0.0730028777251731
"404" 0.125731463648776 0.0744461496922198
"405" 0.122626709071195 0.0700447997457188
"406" 0.117851742706089 0.0688625380645909
"407" 0.1167389521685 0.0689544317794662
"408" 0.119703281699202 0.0720141633354865
"409" 0.122333367911496 0.0721374653676187
"410" 0.128639997445731 0.0782044489287415
"411" 0.131652815617962 0.0759555690203625
"412" 0.12868166284658 0.0744549591919423
"413" 0.124084010739762 0.0710556921604277
"414" 0.12016720212917 0.0700413109750427
"415" 0.118917467498568 0.0698525483937566
"416" 0.11993666253734 0.0712015487860612
"417" 0.122623239177099 0.0728646319353748
"418" 0.122453824832629 0.0712762831669882
"419" 0.123002692831203 0.0730853121160451
"420" 0.122828398183702 0.0714240174920019
"421" 0.119613939769171 0.0695291551395621
"422" 0.116967569213872 0.0685622356406986
"423" 0.114633749207595 0.0672107468743063
"424" 0.114813649376129 0.068712470666718
"425" 0.116785775456596 0.0696161967498247
"426" 0.121674624603242 0.0737718911626167
"427" 0.125343808920596 0.0738528502833972
"428" 0.126695549275381 0.0748210127345989
"429" 0.124226320232086 0.0713455088007858
"430" 0.121182060435425 0.0710829035325893
"431" 0.125132017935214 0.075369874859854
"432" 0.128514916715926 0.0751476540621054
"433" 0.126387262454403 0.0729631908431658
"434" 0.124066966620511 0.0724002214713114
"435" 0.118575239140994 0.0674519045098148
"436" 0.11926452645332 0.0724083674227221
"437" 0.119556483495208 0.068829626110744
"438" 0.119978701151216 0.0721834688066209
"439" 0.121877551430726 0.0714278871742199
"440" 0.122682518314823 0.0727619105309485
"441" 0.120186557141016 0.0691308398593402
"442" 0.11857415214175 0.0705242583671715
"443" 0.11800543362297 0.0689617607487077
"444" 0.117528061672939 0.0698274737509732
"445" 0.118759739976941 0.0704518804051074
"446" 0.121189295444252 0.0723671442664531
"447" 0.12286657863354 0.0723826675959593
"448" 0.120394128849144 0.0697504299415337
"449" 0.117953354301543 0.0694769875701767
"450" 0.119773566094969 0.0716564207037625
"451" 0.122426765679497 0.0725252251404046
"452" 0.122549540275554 0.0718045892154118
"453" 0.120408745318772 0.0701716478884394
"454" 0.118253959409259 0.0693956119288219
"455" 0.118551802313353 0.0704501018520435
"456" 0.119712157744798 0.0708133717099921
"457" 0.121936953948745 0.0727213077575051
"458" 0.123058881962441 0.0721911780348977
"459" 0.123719352681684 0.0731606139249587
"460" 0.124795250376815 0.0733633801088653
"461" 0.122716904601291 0.0710082137664502
"462" 0.12393587222345 0.074161752697041
"463" 0.130053529657143 0.0776929425478009
"464" 0.126094383614495 0.0705604745584367
"465" 0.119920566621191 0.0701623652667007
"466" 0.120520730702451 0.0713887594031604
"467" 0.121296377218106 0.0712653536559821
"468" 0.121216289795206 0.0713125480876469
"469" 0.117793912157151 0.0678891749303821
"470" 0.112432917633895 0.0654762338431388
"471" 0.111851680472498 0.0672189102871501
"472" 0.113268093720886 0.0674876099194227
"473" 0.115673774744227 0.0697797139850063
"474" 0.120219314847868 0.0724455114533847
"475" 0.123912573095477 0.0737352349609801
"476" 0.125054425690533 0.0735042117266373
"477" 0.125809091456882 0.074203604373129
"478" 0.125215906188463 0.0728680194225361
"479" 0.121746981966347 0.0703897763893042
"480" 0.121795804407974 0.0725450292445049
"481" 0.123852756378702 0.0729045823321725
"482" 0.12238296070812 0.0710564885226362
"483" 0.122754209420594 0.0729545896265048
"484" 0.124375470770514 0.0730476606184296
"485" 0.12189018602316 0.0704007656959965
"486" 0.122038734044861 0.0727643692757835
"487" 0.121958887141601 0.0708138726615821
"488" 0.123922103826601 0.0743586841493006
"489" 0.124260535572113 0.0717685786951066
"490" 0.128199728827861 0.0777297250309611
"491" 0.136062599247779 0.0805852811024768
"492" 0.133981411343273 0.0757224066337353
"493" 0.1292443395492 0.0747971845990864
"494" 0.127488824998283 0.0739369623018894
"495" 0.125393405215455 0.0726337801102361
"496" 0.123856406143119 0.0722815773335733
"497" 0.124459039899229 0.0733047781062657
"498" 0.126943284452056 0.0750113928893891
"499" 0.125815944573035 0.0724307560888779
"500" 0.126046023151889 0.0747624791648139
"501" 0.130751078654738 0.0775975047694957
"502" 0.134438835726171 0.0787797412737853
"503" 0.13054651252599 0.0736809967763528
"504" 0.127909095515684 0.07520669820206
"505" 0.126434360903065 0.0726327172445861
"506" 0.124014395195126 0.0723787670881278
"507" 0.124969515296816 0.073704278903579
"508" 0.126186715122895 0.0738891267455379
"509" 0.128877424066502 0.0764058010508415
"510" 0.13008557077369 0.0754658254581258
"511" 0.127681378692607 0.0737079132806703
"512" 0.125925196393119 0.0734281804085404
"513" 0.126137546575731 0.0739588580177291
"514" 0.129130666628628 0.0765518033005878
"515" 0.1292862480371 0.0745028470650754
"516" 0.122642397085873 0.0694528202334608
"517" 0.117249429144621 0.0684004082204858
"518" 0.118260560042308 0.0706267982612429
"519" 0.114842137148013 0.0655596680033374
"520" 0.106529107833537 0.0616015028594268
"521" 0.104840912169673 0.0637155072371343
"522" 0.107062187371362 0.0647205884682228
"523" 0.106850579131313 0.0639381770465942
"524" 0.108386493472869 0.0663375097296277
"525" 0.109905876036053 0.0660191796641008
"526" 0.109247251215149 0.0656025773311137
"527" 0.106632896693769 0.06337864506168
"528" 0.104937710607204 0.0636756991535996
"529" 0.105478418286358 0.0642245234723715
"530" 0.108498908462703 0.0669396513156441
"531" 0.109453721688256 0.0656200730720351
"532" 0.111100886928387 0.068221669335749
"533" 0.114904877942055 0.0697615583924261
"534" 0.117715453159986 0.070957190388154
"535" 0.120556837385877 0.072425440568706
"536" 0.122717938004988 0.0729702924731858
"537" 0.12191156558161 0.0713290310765481
"538" 0.122165205774314 0.0727072066943484
"539" 0.122163633982027 0.0714481633376642
"540" 0.117958050632508 0.0681448202198124
"541" 0.115913837459104 0.068907388308068
"542" 0.117452478750221 0.0700019419229856
"543" 0.118394061249126 0.0700685717782518
"544" 0.119091410264854 0.0706837737996709
"545" 0.124117457179355 0.0751712440366486
"546" 0.128796860152699 0.0759485215726446
"547" 0.127990651377979 0.0741248643145518
"548" 0.125399047295333 0.0728523083882805
"549" 0.126149711265878 0.0746562103762154
"550" 0.127857083296748 0.0748624956800565
"551" 0.127641712974004 0.0743669880689502
"552" 0.124750115682226 0.0718342033244167
"553" 0.120888586008497 0.0701165484675238
"554" 0.119032705082277 0.0698649102309809
"555" 0.119522371026223 0.0707522985985751
"556" 0.117884730134301 0.0684914833814994
"557" 0.116572344097549 0.069147844595489
"558" 0.118146199405979 0.0703592299326166
"559" 0.118707670196497 0.0699626843626652
"560" 0.119036236658552 0.0706100823879473
"561" 0.116350425829305 0.0673972501663746
"562" 0.112387579428168 0.0661559311945644
"563" 0.109974294645994 0.0650332379931601
"564" 0.109099474811368 0.0653626079750066
"565" 0.111825803982333 0.0680802413402703
"566" 0.115644625423378 0.0697408546620216
"567" 0.116308669671592 0.0688899183352756
"568" 0.116114767755195 0.0692544687446937
"569" 0.113925030980501 0.0667062663983958
"570" 0.115861177746905 0.0707639089900303
"571" 0.126240237141157 0.077802919508989
"572" 0.128599993396213 0.0738533662308233
"573" 0.12597448120069 0.0739516082858917
"574" 0.128662981054269 0.0764749442707533
"575" 0.12820753875489 0.073755499880605
"576" 0.125060715459817 0.0726897437338258
"577" 0.123552210342701 0.0721293011493433
"578" 0.12283305863836 0.0719479263215359
"579" 0.124128015948403 0.0734620999661785
"580" 0.127506023994301 0.0756010742332169
"581" 0.12666007152113 0.0728696907893206
"582" 0.124204546874755 0.072579711406612
"583" 0.123769560278436 0.0724772528146772
"584" 0.127082734836738 0.0759231440124455
"585" 0.127944339383596 0.0738840290873593
"586" 0.128714919238551 0.0761986560102091
"587" 0.128953861214693 0.0745038810467062
"588" 0.128543288611234 0.0753957278778657
"589" 0.128400185275981 0.0745294133004848
"590" 0.129813868519487 0.0766299717388361
"591" 0.128927709412991 0.0739873465382805
"592" 0.12889646988224 0.0760865527517491
"593" 0.131425522577146 0.0769347669530933
"594" 0.128224252046983 0.0729303637164884
"595" 0.124463360395237 0.072487073682695
"596" 0.119542016053701 0.0681278179126029
"597" 0.117569568955977 0.0699672137450255
"598" 0.119560860423036 0.0707416453970335
"599" 0.122691897677775 0.0733063455255553
"600" 0.125834459308237 0.0742976244104256
"601" 0.121076117494087 0.0685568369963897
"602" 0.114954240827788 0.06719921687268
"603" 0.113066748282997 0.0667738100971607
"604" 0.115704853309259 0.0700360258194643
"605" 0.118387994938822 0.0701450452985358
"606" 0.115243821978835 0.0668292980828513
"607" 0.115373760979425 0.0697733600767899
"608" 0.117404310132232 0.0695099911413621
"609" 0.117451694158313 0.0696969348269934
"610" 0.115904736214367 0.0679770416301476
"611" 0.116255371920762 0.0697786821321379
"612" 0.116391046636874 0.0684826808216537
"613" 0.118405247796225 0.071538655605016
"614" 0.121906392988007 0.0724800071335738
"615" 0.125636643481285 0.075199879137431
"616" 0.128470525962447 0.0755179450970444
"617" 0.125749733721326 0.0722162635652871
"618" 0.123775660573598 0.0728630364509694
"619" 0.123714670999295 0.0723348732332108
"620" 0.123686842297085 0.0727331491013073
"621" 0.119586010123629 0.0683166192041978
"622" 0.117340896184445 0.0698213119295678
"623" 0.117134661298561 0.0686206690041542
"624" 0.118654836425616 0.071231285408792
"625" 0.122071489974242 0.0725659685059366
"626" 0.123980299744437 0.0732450609317152
"627" 0.124493221020117 0.0730478958207764
"628" 0.124001453963216 0.0726019327525947
"629" 0.123539334829781 0.072455849256811
"630" 0.124695229547795 0.0737178719431187
"631" 0.125601826281605 0.0735383780414352
"632" 0.126900432790896 0.07489912086055
"633" 0.12917923575836 0.0759812500984547
"634" 0.130046373104851 0.0758142665219634
"635" 0.128708522146063 0.0744933058176309
"636" 0.128220378591615 0.0750679208433195
"637" 0.129436758730413 0.075831594513447
"638" 0.127860051177769 0.073580419377407
"639" 0.123341760978726 0.0709181923144692
"640" 0.124558379552846 0.0744984117144094
"641" 0.125788474327052 0.0728892756395326
"642" 0.122335576032179 0.0707005988306381
"643" 0.121380878656795 0.0716757353847574
"644" 0.121334881851932 0.0709676501670706
"645" 0.121231822386808 0.0715024066740508
"646" 0.119458282726689 0.0693561168078969
"647" 0.121657671866881 0.0734051153103706
"648" 0.125992634969082 0.0744463964103764
"649" 0.126374238985301 0.073758346032051
"650" 0.126356124863495 0.0741778190937382
"651" 0.130690699295084 0.0781097709238334
"652" 0.129049754108968 0.0730536350000683
"653" 0.127764055918359 0.0757892704339605
"654" 0.130344145805481 0.0762082387563965
"655" 0.127376193395201 0.0727730448786562
"656" 0.12251390535414 0.0707596693481059
"657" 0.119580296728 0.0696967405527182
"658" 0.118605284309438 0.069821625337126
"659" 0.117150510094839 0.0684508322481871
"660" 0.116146203328804 0.0687408904826763
"661" 0.11889383898533 0.071434025484426
"662" 0.119838826712447 0.070186044043423
"663" 0.116421416115054 0.067730324587152
"664" 0.113684800336053 0.0671390387198876
"665" 0.116346904624656 0.0705090401444981
"666" 0.119316196560697 0.0707586274902292
"667" 0.123571659973758 0.074666619950951
"668" 0.122435620576132 0.0700945583445611
