"V1" "V2" "V3"
"999" 1519.70382132385 1897.91878745197 2731.56635732133
"1000" 1527.52228408508 1905.52352558689 2739.51574990138
"1001" 1524.19908246137 1901.01987559892 2732.89079474949
"1002" 1523.2277626213 1899.78938619983 2731.68553374261
"1003" 1525.61161238913 1902.03538645085 2734.22707652297
"1004" 1530.11215802198 1906.02481497876 2737.54926907044
"1005" 1533.77267231023 1908.77445118723 2739.06810581616
"1006" 1536.05460578651 1910.02270579014 2739.25784495788
"1007" 1538.65402567468 1911.64172193313 2739.99962564083
"1008" 1521.91806052153 1893.86518690234 2721.10505564661
"1009" 1514.58509280769 1887.91104187869 2719.03094691902
"1010" 1516.9121874925 1891.76383545195 2726.07881544191
"1011" 1515.63754113386 1891.05133602448 2725.9020531285
"1012" 1511.6494152354 1887.78323041852 2723.93474656416
"1013" 1500.47046857938 1877.7281932416 2715.88734310609
"1014" 1500.22539124493 1879.712291129 2721.1039053289
"1015" 1498.8523388665 1879.78669009339 2721.75524420539
"1016" 1494.16847763439 1876.38313447605 2718.84882475913
"1017" 1499.34254051541 1883.22002150631 2727.46488323318
"1018" 1494.94486635597 1879.32273286481 2722.62453023612
"1019" 1491.35137675436 1876.86451148818 2720.56242341465
"1020" 1499.00038097405 1885.8221993631 2730.31738576221
"1021" 1503.96839147504 1890.64607644373 2732.97132172615
"1022" 1508.41592930159 1894.55759683422 2734.78240605678
"1023" 1511.51157047754 1896.86573835177 2735.30656128402
"1024" 1507.7805324374 1892.23794565619 2728.89442033525
"1025" 1500.864040981 1885.19731584819 2721.77958926092
"1026" 1508.1605801339 1893.18131639476 2731.34310098472
"1027" 1511.34672973053 1895.67326909607 2732.47052883905
"1028" 1509.80676148264 1893.35775148681 2729.26938306333
"1029" 1517.37960078626 1900.70443561404 2737.20450234765
"1030" 1514.04243654674 1896.13220987374 2730.62984714657
"1031" 1507.18358360382 1888.93949639604 2723.35557733708
"1032" 1498.27808086029 1880.6170798233 2716.89701589579
"1033" 1495.22467310457 1878.92728111444 2718.1075268544
"1034" 1503.01645850651 1887.89328069967 2728.93851912317
"1035" 1500.91526276713 1885.57143354896 2725.57759527953
"1036" 1499.13491124787 1884.1809398264 2724.89403516009
"1037" 1501.36838274427 1886.9785862749 2728.39116916978
"1038" 1499.55753514529 1885.21903580226 2725.62860473195
"1039" 1504.77933944123 1890.78859303874 2731.08011767186
"1040" 1503.56963526824 1889.12438327009 2728.14200346857
"1041" 1497.76660392201 1883.26659242501 2722.21257841938
"1042" 1498.20727803607 1884.44090945038 2724.80751208924
"1043" 1494.78107818451 1881.32026976907 2721.728751332
"1044" 1497.76874681917 1884.9868781978 2726.27099262123
"1045" 1498.91615205219 1886.19656705285 2727.27134774998
"1046" 1495.04317338799 1882.29820561971 2723.09686086784
"1047" 1503.80286901736 1891.63496018158 2733.32334538468
"1048" 1498.06032299037 1885.05001476052 2724.46131780134
"1049" 1502.85098214057 1890.18809179279 2730.24466499871
"1050" 1492.26651077998 1879.12945313167 2718.24190033667
"1051" 1494.98548328544 1882.96362999873 2724.33772578118
"1052" 1503.60763045775 1891.82116900242 2733.19857774765
"1053" 1509.65625603836 1896.89555761436 2735.98272115346
"1054" 1504.2817864818 1890.28594867252 2727.47142072639
"1055" 1503.07106596506 1889.05652571897 2727.10413629509
"1056" 1499.67972683585 1885.63676985542 2723.73162580977
"1057" 1503.38305883904 1889.65343892083 2728.24012709786
"1058" 1501.18800274101 1887.11180045444 2725.24508526677
"1059" 1498.52406644779 1884.56893544616 2723.60772904965
"1060" 1496.81458415347 1883.28690459332 2723.48664132677
"1061" 1494.59615924053 1881.52433187439 2722.28990470611
"1062" 1494.98718241783 1882.51342409567 2723.966732481
"1063" 1505.50125355199 1893.38467427171 2735.12611229205
"1064" 1503.78592763242 1890.55632397103 2729.75048745844
"1065" 1508.9541801976 1895.42516405911 2734.2977849179
"1066" 1510.92294112927 1896.48318654242 2733.75013271855
"1067" 1510.96792984537 1895.64248469176 2731.40845317418
"1068" 1511.17220120235 1895.2292261762 2730.46678681201
"1069" 1523.6555667869 1907.17715743012 2742.27514386637
"1070" 1512.64301563499 1894.08319758769 2725.9746381919
"1071" 1511.29625428243 1892.91936143914 2726.84655967303
"1072" 1516.43898164569 1898.11646905991 2733.16658918375
"1073" 1518.05017411716 1898.91474087605 2732.66902955885
"1074" 1510.48358008574 1890.68641502466 2724.04937969035
"1075" 1499.57988374419 1880.34561666627 2716.08369423916
"1076" 1500.93214715415 1883.33436074746 2722.56153509631
"1077" 1506.12432461164 1889.24648195376 2728.94721832708
"1078" 1508.36088119158 1891.37736683952 2730.20457300881
"1079" 1511.5046847002 1894.38118078735 2733.02841333819
"1080" 1510.27874465415 1892.74510594165 2730.47697145609
"1081" 1517.0001074349 1899.39523417308 2736.53251024318
"1082" 1517.85882068956 1899.27760530033 2734.0777433834
"1083" 1516.84621513004 1897.55844635667 2731.39715204793
"1084" 1520.01160652147 1900.36576622629 2734.36698659273
"1085" 1517.35775467984 1896.95054654257 2730.04354227354
"1086" 1512.82606756175 1892.23993634515 2725.66047701045
"1087" 1507.1319437582 1886.93333596739 2721.81853088318
"1088" 1509.54779285336 1890.2277422099 2727.15476882781
"1089" 1501.84998971438 1882.71407158875 2719.79730709646
"1090" 1504.57478415085 1886.66363782703 2726.10038643908
"1091" 1506.86588738629 1889.38089136042 2729.08820467178
"1092" 1501.61873240953 1884.20518121302 2723.25135535232
"1093" 1493.88691962678 1877.35699311465 2717.60867195919
"1094" 1486.60530923539 1871.65114347771 2714.16005246774
"1095" 1485.36215404397 1872.3486294845 2717.16773478756
"1096" 1486.98158499649 1875.42611882333 2721.29690413434
"1097" 1480.58937696789 1869.93881167433 2715.99548866268
"1098" 1479.0447912818 1870.07950463917 2718.06038335897
"1099" 1486.54315305936 1878.96021586081 2727.62375214937
"1100" 1494.86744167269 1887.27375756374 2733.59253054125
"1101" 1499.95140144697 1891.48801429384 2734.77657268626
"1102" 1491.24568718552 1881.73942315548 2722.74265719628
"1103" 1486.78446064586 1877.81259145999 2719.89268246366
"1104" 1494.81499943754 1886.57395812875 2729.45910201731
"1105" 1496.48225718629 1887.48799089911 2728.22726270664
"1106" 1503.05535117384 1893.50018134739 2733.72897532838
"1107" 1502.70437814044 1891.95196479261 2730.83568057805
"1108" 1506.89086300027 1895.4244465761 2733.64767024058
"1109" 1513.19728167839 1900.61850627258 2737.1434284531
"1110" 1513.1376623511 1898.92491106791 2733.14810613076
"1111" 1519.78657154662 1904.50475268936 2738.30399527712
"1112" 1515.95037528815 1898.95330371582 2731.0575506332
"1113" 1515.42891476479 1897.74671917062 2730.24310010427
"1114" 1518.75257668287 1900.50683712499 2733.38977127394
"1115" 1517.88838025586 1898.67782520787 2730.9296876136
"1116" 1519.9205270548 1900.16889060168 2732.84539166653
"1117" 1523.00765137676 1902.55865622382 2735.20473879599
"1118" 1527.32923801584 1905.96698119409 2737.85292231779
"1119" 1511.2186452545 1888.68156627772 2719.29142656206
"1120" 1510.83708287776 1889.60449970711 2724.11006551112
"1121" 1521.917066445 1901.28078128914 2737.09746245831
"1122" 1512.41082990039 1890.6601091015 2723.9626382979
"1123" 1511.0885114369 1890.11182999337 2725.85842615057
"1124" 1504.7944727973 1884.40097058223 2721.60060711257
"1125" 1499.27834840627 1880.02318162576 2718.69734498219
"1126" 1504.95705750522 1887.16872735012 2727.69408449669
"1127" 1506.27158069768 1888.70086657811 2728.59785703193
"1128" 1505.61300088191 1888.22581417478 2727.87235419948
"1129" 1500.73604482039 1883.70006635406 2723.48323602183
"1130" 1500.48243582756 1884.34147376458 2724.94819992471
"1131" 1501.54219762832 1885.97963489513 2726.47130397172
"1132" 1501.00680883188 1885.72396269634 2725.86180407967
"1133" 1503.95389181966 1889.02222959128 2729.43531941128
"1134" 1510.73448188559 1895.68755180091 2735.40685713796
"1135" 1513.25113643647 1897.30061886533 2734.77071186801
"1136" 1511.94042654732 1895.17627786552 2731.1388849752
"1137" 1517.45194819366 1900.32282428627 2736.03418541473
"1138" 1515.91270274434 1897.70279452224 2731.63018398088
"1139" 1517.61970226865 1898.89505142445 2732.58132571258
"1140" 1518.20497780721 1898.8336153327 2732.22397767011
"1141" 1512.77135791303 1892.82283274645 2726.01608207052
"1142" 1518.81781375793 1899.15239487659 2733.80906704367
"1143" 1514.31974389371 1893.91127200605 2727.5494065948
"1144" 1517.83978012908 1897.57797326991 2732.19624422973
"1145" 1516.95934434859 1896.2796534396 2730.59146383254
"1146" 1513.5855092114 1892.7444219285 2727.13038035687
"1147" 1514.81524055378 1894.3011846602 2729.6533876147
"1148" 1510.27231964878 1889.73098425357 2725.04356838999
"1149" 1519.13041739264 1899.18074838411 2735.71057656303
"1150" 1510.60866089165 1889.85424223787 2724.62750959701
"1151" 1514.18866379802 1894.15436741423 2730.64693632762
"1152" 1515.2893422047 1895.17451420494 2731.3286819362
"1153" 1514.58371389572 1894.27718163863 2729.72212022604
"1154" 1519.90152960483 1899.62903720886 2735.18588243333
"1155" 1527.59908458417 1906.63149495395 2740.89777063582
"1156" 1535.34843786694 1912.98356067306 2744.75321522512
"1157" 1537.7959182084 1913.5972752625 2742.5704580959
"1158" 1529.98253375491 1904.27832973867 2731.62750357348
"1159" 1528.48724749801 1902.66950375625 2731.26209299459
"1160" 1527.89683591513 1901.90369273319 2731.06731110823
"1161" 1527.37466226064 1901.19396183258 2730.86748106542
"1162" 1522.76539813665 1896.50689484064 2727.17299456111
"1163" 1516.42301758017 1890.68932201245 2723.31095986814
"1164" 1515.40208603911 1890.76700699677 2725.66125342867
"1165" 1522.92071920903 1899.07302187949 2734.855669576
"1166" 1526.17320660004 1901.93428394066 2736.21854724538
"1167" 1528.67115286698 1903.96893859006 2737.28174389073
"1168" 1527.61869961482 1902.39281307015 2734.74717554868
"1169" 1523.3857284571 1897.94367646795 2729.72893527037
"1170" 1526.53945002491 1901.42891536131 2733.73692817985
"1171" 1530.97715202513 1905.56565891209 2737.20387213382
"1172" 1520.59294064192 1894.44184187851 2724.97193028531
"1173" 1520.22889064591 1895.00136479509 2728.18383676518
"1174" 1519.5335494122 1894.78518578644 2728.78821060717
"1175" 1520.06732165967 1895.6873166948 2729.83608995754
"1176" 1523.45306529958 1899.32124984311 2733.73706343036
"1177" 1524.60509526602 1900.25771934115 2734.16153765969
"1178" 1521.10415904658 1896.55495528107 2729.91699620664
"1179" 1529.89611463954 1905.6953861676 2739.55770348296
"1180" 1526.81533741621 1901.64034780671 2733.13479048376
"1181" 1526.49511831712 1901.18106149827 2732.69536762036
"1182" 1523.59077574609 1898.18384575404 2729.97849790938
"1183" 1520.48244173978 1895.3022411739 2727.71158581873
"1184" 1517.96696614082 1893.28264561339 2726.65922625371
"1185" 1518.5700589139 1894.49089891128 2728.98843441496
"1186" 1509.28469188158 1885.52740342107 2720.4349147713
"1187" 1504.79421841295 1882.52062571533 2720.1188885099
"1188" 1508.70249110781 1887.93165789668 2727.5412561333
"1189" 1503.72235332041 1883.44025351963 2722.49533132024
"1190" 1495.73436554035 1876.63968122248 2717.02679037743
"1191" 1497.57201849852 1880.38268055317 2723.42232199283
"1192" 1504.26575551144 1888.05959616042 2731.01826883869
"1193" 1510.95712710004 1894.67985888004 2735.60730737663
"1194" 1509.17258340732 1892.2263014062 2730.95299191473
"1195" 1516.46852228313 1899.48502212687 2737.85026856388
"1196" 1518.0571534127 1900.03696065486 2735.73532374481
"1197" 1513.92401152962 1895.04683667519 2728.94697039334
"1198" 1513.55439080777 1894.63242031338 2729.13237958955
"1199" 1510.4853889895 1891.41455142324 2726.20572617488
"1200" 1507.18069253334 1888.33747317278 2723.99500306054
"1201" 1504.55355626113 1886.24194939119 2723.2888674112
"1202" 1506.95496593043 1889.29374476321 2727.68811424462
"1203" 1509.05880830402 1891.51269334535 2729.84216356736
"1204" 1508.89383107307 1891.24323230504 2729.11371627108
"1205" 1508.31551761509 1890.70636943506 2728.52852369722
"1206" 1508.42143073465 1890.92366306658 2728.694644762
"1207" 1504.21229286972 1886.75822597177 2724.24438658932
"1208" 1508.62930980201 1891.76313587623 2730.21875243998
"1209" 1513.33721442499 1896.22392729676 2733.89441332176
"1210" 1516.44101741036 1898.6224966533 2734.85517523087
"1211" 1510.79241229166 1892.20510467793 2727.30551270052
"1212" 1506.1420111568 1887.79646663999 2723.86410666888
"1213" 1511.48538633324 1893.75927772837 2731.02477078331
"1214" 1512.78768061049 1894.64216531317 2730.75034215941
"1215" 1516.22790803262 1897.73837033455 2733.53410454169
"1216" 1519.694664351 1900.58438330535 2735.80901928077
"1217" 1524.13119255226 1904.17095760504 2738.12354960578
"1218" 1517.97989224208 1896.88724755027 2729.00503597658
"1219" 1524.01127161072 1902.96002083026 2736.01183819951
"1220" 1522.33852280958 1900.34803130794 2732.14017528848
"1221" 1518.05581891658 1895.65472259117 2727.50137665552
"1222" 1509.90077031086 1887.74055734514 2721.06993482653
"1223" 1504.39069623741 1883.31294868191 2719.26947717982
"1224" 1508.98830574932 1889.21601535748 2727.45481821399
"1225" 1512.46863440141 1892.92949311355 2730.93141268468
"1226" 1521.06106449167 1901.40948153681 2738.88003919624
"1227" 1516.50874854385 1895.82629691243 2731.10651523602
"1228" 1521.28963854627 1900.66291853195 2736.05760166778
"1229" 1520.4361488651 1899.12480642225 2732.79684201029
"1230" 1510.20979084965 1888.53444525941 2721.51123700541
"1231" 1512.26813434729 1891.65120213097 2727.31291431808
"1232" 1508.99443852344 1888.59987536783 2724.66341763628
"1233" 1511.93365324071 1892.14246300432 2729.22497427837
"1234" 1516.15811750478 1896.42476402087 2733.45987974024
"1235" 1518.23593387036 1898.06893847953 2734.06925446872
"1236" 1513.86845074009 1893.25819124536 2728.32013886136
"1237" 1505.17677748738 1884.86640708707 2720.54363798073
"1238" 1512.41379076598 1893.33433783312 2731.19482617254
"1239" 1510.38053907783 1891.01162712538 2727.54027072227
"1240" 1500.98271092414 1881.83927348547 2718.76708460252
"1241" 1506.07581149944 1888.38121135141 2728.35681743409
"1242" 1511.7936758827 1894.24616650224 2733.53747895388
"1243" 1517.11119950579 1899.03503520801 2736.33494056561
"1244" 1526.71117847544 1907.77945747393 2743.40014939933
"1245" 1521.90822492262 1901.23224634439 2733.80113907937
"1246" 1526.15330422805 1905.02330961251 2737.42713931402
"1247" 1520.04057628704 1897.87401035749 2728.73285457505
"1248" 1515.05604076815 1892.89985561002 2724.64975979567
"1249" 1514.82219472948 1893.16846941355 2726.88000664749
"1250" 1512.73247845266 1891.29048265282 2725.93437559931
"1251" 1511.29447702343 1890.28177023857 2726.07908914577
"1252" 1503.86707472728 1883.34898721816 2720.20104571287
"1253" 1508.28903112282 1889.09109145656 2728.25562208204
"1254" 1513.15570984441 1894.20138368916 2732.84435592493
"1255" 1508.70803109823 1889.4120968731 2726.59847223846
"1256" 1510.74558484699 1891.9868464644 2730.10155897674
"1257" 1527.01296543748 1908.293075202 2745.94510656288
"1258" 1526.74351690022 1905.93444905321 2738.73346820134
"1259" 1528.73857609261 1906.84681531765 2738.25990069491
"1260" 1524.31996739176 1901.39919435494 2731.95527317376
"1261" 1512.92855635184 1889.73648096902 2720.57372716342
"1262" 1513.09895965018 1891.02528423773 2724.73619748857
"1263" 1518.22057378756 1896.61167229438 2731.47283560139
"1264" 1513.84742613146 1891.89103775216 2726.32347065508
"1265" 1512.43416146648 1890.9955236464 2727.0842795094
"1266" 1505.64305398438 1884.71360076061 2721.72016745893
"1267" 1500.65172201093 1880.92505865896 2719.50803347867
"1268" 1504.90255768745 1886.58791625703 2726.88469797629
"1269" 1501.28228273898 1883.34201700894 2723.22981131225
"1270" 1509.18822028148 1892.16668811441 2733.14584770462
"1271" 1509.93604004553 1892.55105877592 2731.84035510972
"1272" 1507.00035341742 1889.44361612472 2727.60090323009
"1273" 1512.07038105246 1894.85768888545 2733.19901879041
"1274" 1516.35774645882 1898.62311073738 2735.34142215451
"1275" 1512.38557992892 1893.80076332284 2728.74551468183
"1276" 1509.50932471336 1890.9484997671 2726.54937868697
"1277" 1502.80118021041 1884.51541483555 2720.98613781552
"1278" 1503.06904378085 1885.74251856736 2723.98835100171
"1279" 1500.99255117462 1884.17640287378 2723.04471600902
"1280" 1497.72783310079 1881.57513257529 2721.5219713187
"1281" 1496.02989533849 1880.81620285075 2722.26598746033
"1282" 1502.85205626306 1888.50555878669 2730.76759625357
"1283" 1514.62904043704 1900.00436912019 2740.52522451577
"1284" 1512.52365925652 1896.34298734968 2733.23694660779
"1285" 1508.4408081302 1891.7367603906 2728.08223979142
"1286" 1513.25709851651 1896.6553116768 2733.49268467699
"1287" 1515.28644228965 1897.91741186886 2732.97283191252
"1288" 1508.31513179206 1890.18688358783 2724.2182042099
"1289" 1515.42827020033 1897.72527772444 2733.82591180423
"1290" 1507.25362155853 1888.72380316 2723.68844033092
"1291" 1522.01581781475 1904.06882820563 2740.64037618653
"1292" 1530.1562751642 1910.55368941363 2744.02729049305
"1293" 1530.64431158787 1909.04851401931 2739.50108507485
"1294" 1528.00879502958 1905.15824504966 2734.80918845292
"1295" 1531.33270336676 1907.82529668484 2737.51170898918
"1296" 1533.56932015894 1908.97704789646 2737.35794951779
"1297" 1529.48751855927 1903.81285004196 2731.42821216243
"1298" 1529.51065302228 1903.59768265185 2732.65908666961
"1299" 1531.47773766017 1905.24578562609 2734.99129064924
"1300" 1528.8060948427 1902.02938343557 2731.43525005337
"1301" 1524.56166720334 1897.77251072752 2728.01373600304
"1302" 1522.4859386726 1896.16528081499 2728.0438978136
"1303" 1527.72078404681 1901.88393716953 2734.84078920398
"1304" 1530.84469626377 1904.64210169031 2736.65812981485
"1305" 1511.55248491968 1884.8322953173 2716.00153545079
"1306" 1512.73421258271 1888.22915142518 2724.29628040711
"1307" 1510.16405370849 1886.67507598067 2723.63297080368
"1308" 1503.0702615209 1880.61683418837 2718.22614963205
"1309" 1503.79860409871 1883.11883201204 2723.51206256605
"1310" 1504.93319299982 1885.34983530936 2726.66438540874
"1311" 1505.38002680248 1886.5226476858 2727.49886711694
"1312" 1499.63999800331 1881.38660395648 2721.96280348897
"1313" 1497.95092474197 1880.96612477606 2722.72741683219
"1314" 1497.73683216266 1881.80690600759 2724.04427230925
"1315" 1505.06217203001 1889.90811566945 2732.05336687082
"1316" 1497.74956312737 1882.25109704289 2722.48067585016
"1317" 1497.88772506996 1883.33589646019 2724.91895606054
"1318" 1499.93374608511 1885.93895196229 2727.66071648527
"1319" 1498.04130405731 1884.1374241676 2724.82146894132
"1320" 1490.79404182872 1877.31175356716 2718.21786143256
"1321" 1493.17698540797 1880.95892732636 2723.98066300373
"1322" 1498.57286035667 1886.78944602746 2729.64590411942
"1323" 1497.43843701023 1885.31396410457 2726.55417263578
"1324" 1494.90775576088 1882.89349478691 2724.1542901635
"1325" 1499.80514290169 1888.21527064019 2730.07496071669
"1326" 1503.55903209474 1891.53323251715 2731.82897045329
"1327" 1502.26605113317 1889.53025572444 2728.20389553973
"1328" 1508.96761020717 1896.00403958486 2734.7208085024
"1329" 1503.90958113899 1889.82977577753 2726.72780096866
"1330" 1501.605792765 1887.49383883072 2724.91261534265
"1331" 1501.02777145139 1887.07902653305 2725.29288976944
"1332" 1499.73065705771 1885.84524135694 2724.41329109629
"1333" 1497.03150445348 1883.35400020352 2722.62360554138
"1334" 1495.37924894718 1882.19736861631 2722.6892072518
"1335" 1497.69644169292 1885.04396495538 2726.41302945524
"1336" 1492.02383497858 1879.42154459467 2720.40804957651
"1337" 1500.98802429446 1889.26865589111 2731.68318343735
"1338" 1502.09393146812 1889.71972728335 2730.24584493721
"1339" 1501.67903556644 1888.87954318468 2728.3942118757
"1340" 1495.79130485002 1882.8320138246 2722.20315496928
"1341" 1498.59613456214 1886.25146269791 2726.81201939238
"1342" 1492.1197244253 1879.6821508044 2719.62835721355
"1343" 1498.1272128828 1886.53336609237 2728.09177459896
"1344" 1504.29029617075 1892.39977863424 2733.23348772126
"1345" 1508.2291323352 1895.41973813528 2734.42214491963
"1346" 1504.32471524756 1890.53051883614 2728.00472487025
"1347" 1510.38072255817 1896.46662416927 2734.26695199533
"1348" 1514.29420552302 1899.34304051956 2735.28217728797
"1349" 1510.55563750488 1894.39783763814 2728.62300888485
"1350" 1513.03623783154 1896.58909001814 2731.62793531667
"1351" 1509.11231062826 1891.98345346542 2726.70337514003
"1352" 1514.53032990468 1897.40480196552 2732.91604945664
"1353" 1504.60862832855 1886.67451320515 2721.23861294551
"1354" 1505.66802035788 1888.53369400521 2725.62843276287
"1355" 1504.18227020079 1887.28528038473 2725.11623078015
"1356" 1505.8828636643 1889.31621529472 2727.67169244773
"1357" 1511.03664105197 1894.5154316638 2732.88812092378
"1358" 1507.39982405196 1890.28226933345 2727.47235335441
"1359" 1508.00319268231 1891.07849719552 2728.81483675045
"1360" 1509.46887315514 1892.53028008704 2730.07880827735
"1361" 1512.06292123067 1894.8870679511 2731.72337976654
"1362" 1515.33188674587 1897.68725234743 2733.74458654793
"1363" 1513.90242149669 1895.54429356199 2730.66832137528
"1364" 1513.80665561971 1895.18203318686 2730.3536421633
"1365" 1515.66192142906 1896.79864470207 2731.85317855429
"1366" 1511.82339758203 1892.49323906662 2726.92473111296
"1367" 1508.63719700789 1889.49851658448 2724.90376915297
"1368" 1509.98929602166 1891.31266945167 2728.03727252236
"1369" 1513.44550636808 1894.82409210501 2731.60223565697
"1370" 1510.61083776887 1891.61927561935 2727.64571625153
"1371" 1510.49551047527 1891.72030600673 2728.47372229195
"1372" 1505.71802737304 1887.06251526011 2724.02922138316
"1373" 1491.73846900346 1873.76799326624 2711.79473633816
"1374" 1489.67174352778 1873.95749909299 2716.00120263672
"1375" 1495.72962199194 1881.61968917649 2725.53787229415
"1376" 1506.67170833754 1892.90178254662 2735.96857362024
"1377" 1499.74127853144 1885.04478151727 2725.44219163736
"1378" 1498.68901813235 1884.60081189223 2726.01177444163
"1379" 1499.84212309795 1886.20975431927 2727.49585597714
"1380" 1499.50560212439 1885.94206512962 2726.00791578837
"1381" 1504.88937690166 1891.47548279552 2731.38224815631
"1382" 1507.15938447969 1893.14857037334 2731.99759045043
"1383" 1509.71250422017 1895.09168474859 2733.00606264133
"1384" 1510.68956670383 1895.35339696666 2732.09778194275
"1385" 1508.66393508512 1892.69724596335 2728.54991547839
"1386" 1516.60796020407 1900.4371271544 2736.46979638045
"1387" 1513.39369274362 1895.93301460636 2730.01188005278
"1388" 1509.09309230211 1891.25861932747 2725.70847189849
"1389" 1506.48292039604 1888.87544522662 2724.76430230665
"1390" 1502.83562452198 1885.55613024067 2722.4135864441
"1391" 1502.99051709926 1886.3518248545 2724.56220066071
"1392" 1508.59735468996 1892.33807540626 2731.31967354726
"1393" 1517.88366881211 1901.18529692295 2739.20861075548
"1394" 1518.43041271919 1900.36306136769 2735.75204083047
"1395" 1527.68551726092 1908.79606460145 2743.11958083406
"1396" 1517.6311643539 1896.93045007063 2728.18253107711
"1397" 1513.32244272381 1892.73333257886 2725.23079490864
"1398" 1517.15814251422 1896.94910003181 2730.97315651325
"1399" 1517.23198432398 1896.56754399176 2730.0669560497
"1400" 1513.74216621265 1892.83712330114 2726.7096940021
"1401" 1514.91598316899 1894.33152613365 2729.76929083187
"1402" 1512.60913998044 1892.00763574436 2727.52334557755
"1403" 1512.96916259942 1892.66897031689 2728.59935184637
"1404" 1513.49205744852 1893.33730427218 2729.44303176364
"1405" 1512.57003574416 1892.45706641599 2728.59960993047
"1406" 1509.41673876356 1889.48932339536 2725.9345532951
"1407" 1503.59719005728 1884.20619816224 2721.50152934799
"1408" 1496.17528563465 1877.8698741465 2716.85110088548
"1409" 1496.66764613579 1880.00918742936 2721.44913695
"1410" 1490.85996648803 1875.19463003944 2717.36652260481
"1411" 1493.59607827467 1879.50059437652 2723.62771570074
"1412" 1496.65598885125 1883.31398660939 2727.47413321973
"1413" 1491.79545818335 1878.70667712532 2721.83611725819
"1414" 1497.18320490699 1885.10133985942 2729.01780216612
"1415" 1494.2931146653 1882.14853967133 2724.55138520838
"1416" 1495.6915770231 1884.01199245138 2726.32488436994
"1417" 1499.08082308086 1887.54688266047 2729.43673006032
"1418" 1508.70792273348 1896.83600565107 2737.51687151976
"1419" 1517.86554778326 1904.56416421585 2742.2765031818
"1420" 1514.30170872341 1898.97145418863 2733.33536171043
"1421" 1506.6762476651 1890.54364681098 2724.65351082414
"1422" 1508.72918835401 1892.85987757202 2728.48591143142
"1423" 1510.535766446 1894.27559644553 2729.51264339555
"1424" 1505.51265911347 1888.71807359723 2723.76459123645
"1425" 1508.1483898764 1891.70077984927 2728.79679486741
"1426" 1517.70487995974 1901.03590296928 2738.26586214972
"1427" 1521.28518637078 1903.22330600439 2737.78004234373
"1428" 1511.77138912887 1892.47798547143 2725.41899267659
"1429" 1513.13217922973 1894.27448301551 2729.30173335077
"1430" 1504.05182579697 1885.03581327209 2719.99652534055
"1431" 1509.98503676701 1891.98720331001 2729.09764816255
"1432" 1508.69837860413 1890.49087790835 2727.27369198298
"1433" 1508.10022210161 1890.0249911983 2727.42789461803
"1434" 1503.24049042608 1885.39847483989 2723.40933935526
"1435" 1500.80930285367 1883.74853688318 2722.93474013623
"1436" 1508.43276640712 1892.16413326016 2732.12792214254
"1437" 1511.02733340268 1894.27393101219 2732.51080268208
"1438" 1525.2160428943 1907.98752513778 2745.26708578638
"1439" 1522.77312330503 1903.45354041395 2736.83274697028
"1440" 1519.42744761374 1899.19802047372 2731.5872764181
"1441" 1518.59963760017 1898.07946090902 2730.6736553375
"1442" 1512.38704144826 1891.5414247314 2723.98561604641
"1443" 1515.3188128589 1894.97027496807 2729.19694875014
"1444" 1510.654633917 1890.1291548626 2724.71894507811
"1445" 1511.93125952822 1891.93419834373 2728.18179698911
"1446" 1510.15907649324 1890.32378960171 2726.95769704885
"1447" 1500.72418182581 1881.25383391526 2718.37421180424
"1448" 1494.42719033865 1876.46676039876 2716.26092745245
"1449" 1487.93268673746 1871.70005910797 2713.95518101828
"1450" 1498.28964789126 1884.05176820614 2728.75424800023
"1451" 1498.6572617895 1884.43147800023 2727.40240882032
"1452" 1498.52554583476 1884.59797868975 2727.1618030686
"1453" 1503.3387633888 1889.7952742552 2732.22572073848
"1454" 1498.70827996756 1884.78577780853 2725.13198205297
"1455" 1493.73930378797 1880.27755971936 2720.68054406217
"1456" 1491.52867203425 1878.97785206686 2720.68418075051
"1457" 1487.13936335399 1875.39474533017 2717.99860917296
"1458" 1491.95096939728 1881.35498925352 2725.46721045433
"1459" 1498.05381678898 1887.59645483943 2731.09135306329
"1460" 1498.61719431699 1887.59480785433 2729.33976018334
"1461" 1498.18472858741 1886.89596325075 2727.9306317292
"1462" 1496.91633126296 1885.51483277426 2726.0851307895
"1463" 1502.04914117906 1890.68338878574 2730.96836731479
"1464" 1500.42691118872 1888.34295513122 2727.09734713853
"1465" 1508.0621114887 1895.77812510802 2734.69348224642
"1466" 1503.41051858877 1889.93226878063 2727.07433597567
"1467" 1501.13980481329 1887.54140242978 2725.19823215622
"1468" 1497.25520885555 1883.76836580182 2722.14477840377
"1469" 1503.75541173524 1890.73270871792 2730.21628356319
"1470" 1502.88355450494 1889.23609700418 2727.58076687397
"1471" 1503.48842925711 1889.65652778725 2728.23211994839
"1472" 1508.60747678942 1894.58781117474 2733.29666986499
"1473" 1506.16689578434 1891.30241544651 2728.42766981912
"1474" 1509.92789990044 1894.88299647841 2732.02190415081
"1475" 1519.03795059469 1903.30065749476 2739.54967010889
"1476" 1523.47938963333 1906.06340528021 2739.62915323706
"1477" 1521.37890009135 1902.36643291055 2734.07864972728
"1478" 1516.33761650467 1896.51257234651 2728.22434104645
"1479" 1522.36030307047 1902.46050143522 2735.21159453059
"1480" 1523.20441992125 1902.25016405496 2733.66024248203
